user_id,signup_date,country,device,acquisition_channel
734,2024-01-02,US,Mobile,ads
735,2024-02-09,UK,mobile,organic
736,2024-02-04,US,Mobile,ads
737,2024-03-30,UK,desktop,ads
738,2024-01-25,UK,mobile,organic
739,2024-01-21,UK,desktop,organic
740,2024-02-14,India,mobile,referral
741,2024-01-30,US,desktop,organic
742,2024-03-07,UK,Mobile,ads
743,2024-01-23,US,MOBILE,organic
744,2024-02-26,India,MOBILE,ads
745,2024-02-08,US,MOBILE,organic
746,2024-03-08,India,mobile,organic
747,2024-01-20,US,desktop,ads
748,2024-02-04,US,Mobile,ads
749,2024-01-11,US,desktop,referral
750,2024-01-08,US,MOBILE,ads
751,2024-03-05,India,mobile,organic
752,2024-03-09,India,MOBILE,ads
753,2024-03-15,India,desktop,organic
754,2024-03-04,US,Mobile,organic
755,2024-02-28,India,mobile,organic
756,2024-02-06,,mobile,organic
757,2024-01-06,UK,MOBILE,ads
758,2024-01-29,India,Mobile,organic
759,2024-01-17,US,MOBILE,ads
760,2024-03-09,India,mobile,ads
761,2024-03-26,India,Mobile,organic
762,2024-02-11,UK,mobile,organic
763,2024-03-25,US,MOBILE,organic
764,2024-01-11,US,Mobile,organic
765,2024-03-03,India,Mobile,organic
766,2024-01-11,India,mobile,referral
767,2024-03-22,UK,mobile,ads
768,2024-01-19,India,mobile,organic
769,2024-01-05,US,MOBILE,referral
770,2024-03-04,US,desktop,ads
771,2024-02-14,US,desktop,organic
772,2024-01-11,US,mobile,ads
773,2024-01-20,US,desktop,referral
774,2024-01-17,UK,desktop,referral
775,2024-02-21,UK,Mobile,organic
776,2024-03-15,India,MOBILE,organic
777,2024-01-27,US,mobile,organic
778,2024-03-21,UK,desktop,organic
779,2024-02-20,UK,Mobile,ads
780,2024-02-04,India,mobile,organic
781,2024-02-14,US,mobile,organic
782,2024-03-12,India,desktop,organic
783,2024-03-09,US,desktop,organic
784,2024-03-20,UK,desktop,ads
785,2024-02-12,UK,desktop,organic
786,2024-01-21,US,desktop,organic
787,2024-02-04,India,mobile,ads
788,2024-02-04,,MOBILE,referral
789,2024-03-11,India,Mobile,ads
790,2024-01-25,UK,Mobile,organic
791,2024-01-08,UK,MOBILE,referral
792,2024-01-01,UK,desktop,organic
793,2024-01-23,US,desktop,organic
794,2024-01-04,US,desktop,organic
795,2024-03-12,India,MOBILE,ads
796,2024-02-03,India,Mobile,ads
797,2024-01-16,UK,mobile,ads
798,2024-01-16,US,desktop,organic
799,2024-01-13,UK,Mobile,organic
800,2024-02-08,US,Mobile,referral
801,2024-02-24,UK,mobile,ads
802,2024-02-08,India,mobile,organic
803,2024-01-13,UK,mobile,organic
804,2024-01-25,India,mobile,ads
805,2024-02-01,US,desktop,referral
806,2024-02-23,India,MOBILE,ads
807,2024-02-19,UK,MOBILE,organic
808,2024-03-19,US,Mobile,organic
809,2024-02-28,UK,desktop,organic
810,2024-01-31,India,desktop,referral
811,2024-03-15,India,mobile,organic
812,2024-01-26,UK,desktop,ads
813,2024-03-27,US,MOBILE,organic
814,2024-03-09,UK,MOBILE,organic
815,2024-01-11,UK,Mobile,organic
816,2024-01-27,UK,MOBILE,ads
817,2024-01-15,UK,Mobile,referral
818,2024-02-25,,mobile,organic
819,2024-03-27,US,mobile,referral
820,2024-03-29,UK,desktop,organic
821,2024-03-25,UK,mobile,organic
822,2024-01-24,UK,mobile,ads
823,2024-01-25,India,mobile,organic
824,2024-03-23,UK,desktop,organic
825,2024-02-17,US,MOBILE,organic
826,2024-02-16,India,MOBILE,organic
827,2024-03-11,UK,desktop,ads
828,2024-01-31,UK,mobile,ads
829,2024-03-15,UK,desktop,organic
830,2024-03-27,UK,desktop,organic
831,2024-01-08,UK,desktop,ads
832,2024-03-10,UK,mobile,ads
833,2024-02-23,India,MOBILE,organic
834,2024-01-13,India,desktop,ads
835,2024-02-22,India,mobile,ads
836,2024-01-13,US,MOBILE,referral
837,2024-03-21,India,desktop,organic
838,2024-01-03,US,mobile,referral
839,2024-01-24,UK,mobile,referral
840,2024-02-29,US,mobile,organic
841,2024-01-28,India,mobile,ads
842,2024-02-27,UK,desktop,organic
843,2024-02-28,US,mobile,organic
844,2024-01-06,US,MOBILE,organic
845,2024-02-02,UK,Mobile,organic
846,2024-01-12,India,Mobile,ads
847,2024-03-17,,Mobile,ads
848,2024-02-01,UK,mobile,ads
849,2024-03-12,India,Mobile,organic
850,2024-03-07,UK,mobile,organic
851,2024-01-28,US,MOBILE,organic
852,2024-03-30,US,MOBILE,referral
853,2024-01-05,US,MOBILE,ads
854,2024-01-15,US,desktop,organic
855,2024-02-28,UK,Mobile,organic
856,2024-01-26,UK,Mobile,ads
857,2024-01-11,,MOBILE,ads
858,2024-01-28,UK,mobile,organic
859,2024-02-21,US,desktop,organic
860,2024-02-16,India,desktop,organic
861,2024-01-05,US,mobile,organic
862,2024-02-23,US,desktop,ads
863,2024-01-15,US,desktop,ads
864,2024-03-09,UK,desktop,referral
865,2024-03-22,US,desktop,organic
866,2024-01-03,India,mobile,organic
867,2024-02-02,India,Mobile,ads
868,2024-01-11,US,MOBILE,referral
869,2024-01-16,UK,MOBILE,referral
870,2024-03-04,,desktop,ads
871,2024-01-11,US,desktop,ads
872,2024-02-24,India,desktop,referral
873,2024-01-04,UK,mobile,referral
874,2024-01-17,,mobile,referral
875,2024-02-03,UK,mobile,referral
876,2024-03-05,US,mobile,organic
877,2024-03-28,UK,mobile,organic
878,2024-01-09,UK,MOBILE,organic
879,2024-01-28,India,Mobile,organic
880,2024-02-11,US,desktop,ads
881,2024-02-17,India,mobile,organic
882,2024-03-07,UK,mobile,organic
883,2024-01-09,India,Mobile,referral
884,2024-01-01,India,mobile,organic
885,2024-03-07,US,mobile,organic
886,2024-03-30,US,desktop,referral
887,2024-03-24,US,desktop,ads
888,2024-01-01,India,mobile,referral
889,2024-03-27,US,Mobile,ads
890,2024-01-05,India,mobile,organic
891,2024-02-10,,mobile,ads
892,2024-02-25,US,Mobile,organic
893,2024-01-19,India,Mobile,referral
894,2024-03-11,UK,mobile,organic
895,2024-01-04,UK,MOBILE,organic
896,2024-01-08,India,Mobile,ads
897,2024-02-15,India,mobile,organic
898,2024-01-15,UK,mobile,organic
899,2024-01-24,UK,Mobile,organic
900,2024-01-24,US,MOBILE,organic
901,2024-02-26,US,mobile,organic
902,2024-01-23,UK,Mobile,organic
903,2024-03-02,US,mobile,organic
904,2024-02-23,US,mobile,referral
905,2024-01-07,India,mobile,organic
906,2024-01-03,UK,desktop,ads
907,2024-03-16,India,Mobile,ads
908,2024-02-10,UK,Mobile,ads
909,2024-01-30,US,mobile,organic
910,2024-02-20,India,desktop,organic
911,2024-02-16,UK,Mobile,organic
912,2024-01-22,US,mobile,organic
913,2024-01-16,India,Mobile,ads
914,2024-02-01,India,Mobile,ads
915,2024-03-21,,desktop,organic
916,2024-01-17,UK,MOBILE,ads
917,2024-01-21,US,mobile,ads
918,2024-03-29,India,mobile,referral
919,2024-03-28,India,Mobile,ads
920,2024-03-10,UK,Mobile,organic
921,2024-02-26,India,Mobile,organic
922,2024-03-13,US,desktop,ads
923,2024-01-03,India,mobile,ads
924,2024-02-16,US,MOBILE,organic
925,2024-03-07,US,MOBILE,ads
926,2024-03-08,US,Mobile,ads
927,2024-02-04,India,desktop,ads
928,2024-02-03,US,MOBILE,ads
929,2024-01-29,UK,mobile,ads
930,2024-02-09,India,mobile,organic
931,2024-03-20,UK,mobile,referral
932,2024-03-02,US,MOBILE,organic
933,2024-02-12,UK,MOBILE,ads
934,2024-02-13,India,MOBILE,referral
935,2024-02-26,UK,Mobile,organic
936,2024-03-07,UK,Mobile,referral
937,2024-03-22,India,MOBILE,organic
938,2024-01-12,India,Mobile,organic
939,2024-01-12,UK,mobile,organic
940,2024-01-28,US,desktop,organic
941,2024-02-02,India,MOBILE,organic
942,2024-03-26,US,desktop,organic
943,2024-02-08,UK,mobile,ads
944,2024-01-07,UK,desktop,ads
945,2024-02-23,UK,MOBILE,organic
946,2024-03-22,UK,mobile,referral
947,2024-03-30,US,desktop,organic
948,2024-01-06,US,MOBILE,organic
949,2024-03-09,India,MOBILE,organic
950,2024-02-18,US,Mobile,ads
951,2024-03-29,UK,desktop,organic
952,2024-03-14,UK,desktop,ads
953,2024-02-08,India,Mobile,referral
954,2024-02-10,India,MOBILE,organic
955,2024-03-06,India,desktop,ads
956,2024-01-06,India,desktop,organic
957,2024-02-17,US,Mobile,organic
958,2024-01-02,UK,mobile,organic
959,2024-03-29,India,Mobile,organic
960,2024-02-20,UK,Mobile,ads
961,2024-01-30,UK,MOBILE,ads
962,2024-02-14,US,mobile,ads
963,2024-03-23,,MOBILE,ads
964,2024-02-15,India,MOBILE,organic
965,2024-02-07,India,desktop,ads
966,2024-02-19,India,Mobile,organic
967,2024-01-25,US,Mobile,referral
968,2024-03-13,US,Mobile,ads
969,2024-01-17,US,mobile,organic
970,2024-03-24,India,Mobile,organic
971,2024-01-23,India,MOBILE,organic
972,2024-03-03,US,desktop,organic
973,2024-02-17,UK,Mobile,organic
974,2024-03-07,India,mobile,ads
975,2024-03-22,US,Mobile,referral
976,2024-02-07,US,MOBILE,referral
977,2024-03-17,UK,Mobile,ads
978,2024-03-05,India,Mobile,ads
979,2024-02-20,UK,mobile,referral
980,2024-01-06,UK,Mobile,organic
981,2024-01-28,UK,mobile,ads
982,2024-02-25,UK,desktop,ads
983,2024-02-29,UK,MOBILE,organic
984,2024-02-06,UK,desktop,referral
985,2024-01-22,UK,desktop,organic
986,2024-01-04,US,Mobile,organic
987,2024-02-23,India,MOBILE,organic
988,2024-02-24,UK,desktop,ads
989,2024-01-01,UK,mobile,organic
990,2024-01-05,UK,MOBILE,ads
991,2024-03-11,UK,Mobile,ads
992,2024-02-04,UK,mobile,organic
993,2024-02-29,US,desktop,ads
994,2024-01-21,UK,desktop,referral
995,2024-01-25,UK,desktop,referral
996,2024-01-05,US,desktop,organic
997,2024-02-27,UK,mobile,organic
998,2024-03-01,US,Mobile,referral
999,2024-02-08,India,desktop,ads
1000,2024-03-27,UK,Mobile,organic
1001,2024-01-30,US,desktop,organic
1002,2024-02-06,US,MOBILE,ads
1003,2024-01-23,US,Mobile,organic
1004,2024-03-06,US,MOBILE,ads
1005,2024-01-22,US,desktop,organic
1006,2024-02-01,UK,desktop,organic
1007,2024-02-05,India,desktop,ads
1008,2024-03-18,India,Mobile,organic
1009,2024-01-19,US,desktop,referral
1010,2024-03-12,,mobile,organic
1011,2024-03-02,UK,Mobile,ads
1012,2024-02-16,UK,mobile,ads
1013,2024-01-13,UK,desktop,organic
1014,2024-03-17,UK,mobile,organic
1015,2024-01-29,US,MOBILE,ads
1016,2024-03-11,India,desktop,referral
1017,2024-01-07,UK,Mobile,organic
1018,2024-03-02,UK,mobile,ads
1019,2024-01-03,US,mobile,organic
1020,2024-01-26,India,mobile,ads
1021,2024-03-13,US,mobile,organic
1022,2024-03-26,UK,Mobile,organic
1023,2024-03-11,US,Mobile,referral
1024,2024-02-10,UK,Mobile,organic
1025,2024-02-15,US,MOBILE,organic
1026,2024-02-17,India,MOBILE,referral
1027,2024-03-16,India,MOBILE,referral
1028,2024-02-26,,desktop,organic
1029,2024-02-14,,MOBILE,referral
1030,2024-03-07,India,desktop,ads
1031,2024-02-09,India,desktop,organic
1032,2024-02-29,UK,desktop,organic
1033,2024-01-30,India,desktop,referral
1034,2024-01-09,India,MOBILE,organic
1035,2024-03-19,India,MOBILE,ads
1036,2024-02-27,UK,mobile,organic
1037,2024-02-27,UK,Mobile,ads
1038,2024-03-04,UK,Mobile,organic
1039,2024-01-09,US,desktop,ads
1040,2024-01-17,India,Mobile,ads
1041,2024-03-04,UK,desktop,ads
1042,2024-03-26,UK,MOBILE,organic
1043,2024-01-13,UK,MOBILE,organic
1044,2024-02-28,India,mobile,organic
1045,2024-03-16,UK,Mobile,organic
1046,2024-03-21,US,desktop,organic
1047,2024-03-30,US,desktop,ads
1048,2024-03-02,UK,Mobile,ads
1049,2024-03-07,UK,mobile,ads
1050,2024-01-28,US,desktop,organic
1051,2024-01-07,India,Mobile,ads
1052,2024-03-19,UK,Mobile,referral
1053,2024-03-28,India,mobile,ads
1054,2024-02-02,US,mobile,organic
1055,2024-01-22,India,mobile,referral
1056,2024-03-19,US,MOBILE,referral
1057,2024-02-17,US,MOBILE,organic
1058,2024-01-29,US,mobile,referral
1059,2024-01-02,UK,mobile,ads
1060,2024-02-07,India,MOBILE,referral
1061,2024-03-01,UK,MOBILE,ads
1062,2024-03-07,,Mobile,ads
1063,2024-01-16,US,mobile,referral
1064,2024-03-15,US,Mobile,organic
1065,2024-01-30,US,MOBILE,organic
1066,2024-03-26,India,desktop,referral
1067,2024-02-18,UK,MOBILE,organic
1068,2024-02-27,US,MOBILE,organic
1069,2024-01-10,US,MOBILE,referral
1070,2024-01-19,US,desktop,organic
1071,2024-01-25,India,Mobile,referral
1072,2024-01-11,UK,Mobile,ads
1073,2024-03-03,India,Mobile,organic
1074,2024-02-19,UK,mobile,organic
1075,2024-02-07,US,Mobile,referral
1076,2024-03-01,UK,Mobile,referral
1077,2024-03-27,UK,MOBILE,ads
1078,2024-02-10,UK,mobile,ads
1079,2024-03-14,US,mobile,ads
1080,2024-01-04,US,MOBILE,ads
1081,2024-03-26,US,mobile,referral
1082,2024-01-14,India,desktop,ads
1083,2024-02-28,UK,MOBILE,organic
1084,2024-01-20,,Mobile,ads
1085,2024-03-30,US,mobile,ads
1086,2024-02-18,India,MOBILE,organic
1087,2024-03-15,US,MOBILE,ads
1088,2024-01-20,India,MOBILE,organic
1089,2024-03-21,UK,MOBILE,organic
1090,2024-02-15,UK,Mobile,ads
1091,2024-02-28,UK,MOBILE,organic
1092,2024-03-27,India,Mobile,organic
1093,2024-02-20,India,desktop,ads
1094,2024-02-26,US,Mobile,ads
1095,2024-01-20,US,mobile,referral
1096,2024-02-18,UK,desktop,referral
1097,2024-01-19,US,desktop,organic
1098,2024-02-27,India,MOBILE,organic
1099,2024-03-28,India,MOBILE,organic
1100,2024-03-24,,desktop,organic
1101,2024-03-12,US,MOBILE,organic
1102,2024-01-11,US,MOBILE,organic
1103,2024-02-25,India,Mobile,organic
1104,2024-02-05,UK,MOBILE,referral
1105,2024-01-26,UK,Mobile,ads
1106,2024-02-07,UK,Mobile,organic
1107,2024-01-22,US,Mobile,ads
1108,2024-02-15,UK,mobile,organic
1109,2024-01-10,US,desktop,organic
1110,2024-02-13,India,desktop,referral
1111,2024-03-05,US,Mobile,organic
1112,2024-02-24,India,MOBILE,organic
1113,2024-01-22,UK,MOBILE,ads
1114,2024-03-16,UK,Mobile,organic
1115,2024-03-19,US,Mobile,ads
1116,2024-02-01,UK,MOBILE,organic
1117,2024-03-25,US,MOBILE,ads
1118,2024-03-16,US,Mobile,ads
1119,2024-02-17,US,Mobile,ads
1120,2024-02-28,UK,desktop,referral
1121,2024-03-21,UK,desktop,ads
1122,2024-02-29,US,Mobile,organic
1123,2024-02-08,UK,mobile,ads
1124,2024-03-03,US,MOBILE,organic
1125,2024-03-07,India,mobile,organic
1126,2024-03-20,India,mobile,ads
1127,2024-03-12,US,desktop,organic
1128,2024-01-10,US,Mobile,organic
1129,2024-02-28,UK,Mobile,organic
1130,2024-02-21,UK,mobile,organic
1131,2024-03-25,UK,Mobile,ads
1132,2024-01-04,India,Mobile,ads
1133,2024-02-18,UK,mobile,organic
1134,2024-02-05,US,Mobile,organic
1135,2024-01-24,US,desktop,referral
1136,2024-01-23,India,MOBILE,referral
1137,2024-02-28,US,mobile,organic
1138,2024-03-29,UK,Mobile,organic
1139,2024-03-22,US,desktop,referral
1140,2024-03-22,India,mobile,ads
1141,2024-02-24,UK,Mobile,ads
1142,2024-03-13,US,MOBILE,ads
1143,2024-03-27,UK,desktop,ads
1144,2024-02-21,UK,Mobile,organic
1145,2024-03-15,US,mobile,organic
1146,2024-01-12,UK,desktop,referral
1147,2024-01-08,India,desktop,ads
1148,2024-02-11,US,Mobile,ads
1149,2024-01-17,India,desktop,ads
1150,2024-03-25,UK,MOBILE,organic
1151,2024-02-19,US,mobile,referral
1152,2024-02-23,India,mobile,organic
1153,2024-01-11,India,mobile,referral
1154,2024-03-03,India,Mobile,organic
1155,2024-01-17,UK,MOBILE,organic
1156,2024-03-06,UK,mobile,referral
1157,2024-03-08,US,mobile,organic
1158,2024-02-27,US,desktop,ads
1159,2024-02-29,,desktop,organic
1160,2024-02-25,US,mobile,organic
1161,2024-02-17,UK,Mobile,referral
1162,2024-03-28,US,MOBILE,organic
1163,2024-01-27,India,MOBILE,ads
1164,2024-01-31,India,desktop,organic
1165,2024-02-03,India,MOBILE,organic
1166,2024-03-13,UK,MOBILE,organic
1167,2024-03-23,UK,mobile,organic
1168,2024-01-27,India,Mobile,organic
1169,2024-02-22,India,Mobile,organic
1170,2024-02-19,UK,Mobile,organic
1171,2024-02-17,UK,mobile,organic
1172,2024-03-06,India,desktop,ads
1173,2024-03-24,UK,desktop,organic
1174,2024-02-07,UK,desktop,organic
1175,2024-02-21,UK,mobile,organic
1176,2024-01-05,US,Mobile,organic
1177,2024-02-16,India,Mobile,referral
1178,2024-03-26,US,MOBILE,referral
1179,2024-01-10,US,mobile,organic
1180,2024-03-15,UK,mobile,organic
1181,2024-02-22,US,MOBILE,organic
1182,2024-03-09,India,MOBILE,ads
1183,2024-02-29,UK,Mobile,ads
1184,2024-03-16,UK,mobile,ads
1185,2024-03-03,US,mobile,referral
1186,2024-03-13,India,desktop,organic
1187,2024-02-03,India,MOBILE,organic
1188,2024-01-01,US,MOBILE,referral
1189,2024-01-01,India,Mobile,ads
1190,2024-02-11,UK,mobile,organic
1191,2024-03-20,US,Mobile,organic
1192,2024-03-30,India,desktop,organic
1193,2024-03-18,UK,Mobile,organic
1194,2024-03-12,UK,desktop,ads
1195,2024-01-13,US,mobile,organic
1196,2024-02-29,India,desktop,organic
1197,2024-01-23,US,desktop,referral
1198,2024-03-30,US,desktop,ads
1199,2024-01-18,US,mobile,ads
1200,2024-01-13,India,MOBILE,organic
1201,2024-01-19,UK,Mobile,ads
1202,2024-03-21,UK,MOBILE,ads
1203,2024-02-01,UK,MOBILE,referral
1204,2024-03-01,US,Mobile,organic
1205,2024-03-05,US,MOBILE,organic
1206,2024-02-27,US,mobile,organic
1207,2024-03-08,US,MOBILE,referral
1208,2024-03-02,India,desktop,organic
1209,2024-03-06,US,desktop,organic
1210,2024-01-15,UK,mobile,organic
1211,2024-03-06,UK,MOBILE,organic
1212,2024-02-26,India,desktop,ads
1213,2024-01-18,India,mobile,organic
1214,2024-02-29,US,desktop,organic
1215,2024-03-09,India,MOBILE,referral
1216,2024-01-04,UK,desktop,organic
1217,2024-01-18,India,desktop,ads
1218,2024-03-14,US,MOBILE,referral
1219,2024-03-03,India,Mobile,ads
1220,2024-01-04,US,mobile,ads
1221,2024-01-05,UK,MOBILE,referral
1222,2024-01-22,India,desktop,ads
1223,2024-01-11,US,desktop,organic
1224,2024-02-29,India,desktop,ads
1225,2024-03-13,India,Mobile,referral
1226,2024-03-09,US,MOBILE,referral
1227,2024-01-25,India,mobile,ads
1228,2024-01-25,UK,desktop,organic
1229,2024-02-27,US,Mobile,organic
1230,2024-03-18,India,MOBILE,organic
1231,2024-03-15,India,mobile,referral
1232,2024-01-07,India,MOBILE,organic
1233,2024-01-02,UK,desktop,referral
1234,2024-03-15,US,Mobile,organic
1235,2024-02-28,US,desktop,ads
1236,2024-02-16,India,desktop,ads
1237,2024-03-17,US,desktop,ads
1238,2024-02-28,US,Mobile,organic
1239,2024-01-07,India,Mobile,ads
1240,2024-01-12,US,Mobile,referral
1241,2024-03-21,India,mobile,organic
1242,2024-03-30,India,MOBILE,organic
1243,2024-02-16,UK,desktop,organic
1244,2024-01-14,UK,mobile,referral
1245,2024-02-06,UK,Mobile,organic
1246,2024-02-15,US,mobile,ads
1247,2024-03-04,India,Mobile,organic
1248,2024-01-20,UK,Mobile,organic
1249,2024-01-22,India,desktop,organic
1250,2024-01-30,US,Mobile,referral
1251,2024-02-12,UK,mobile,organic
1252,2024-02-21,UK,MOBILE,organic
1253,2024-01-19,UK,MOBILE,ads
1254,2024-02-26,India,MOBILE,referral
1255,2024-03-22,India,Mobile,ads
1256,2024-02-06,India,MOBILE,organic
1257,2024-02-03,India,mobile,organic
1258,2024-01-07,India,desktop,ads
1259,2024-02-04,US,mobile,ads
1260,2024-02-22,UK,Mobile,organic
1261,2024-01-02,UK,MOBILE,ads
1262,2024-01-16,UK,Mobile,referral
1263,2024-03-28,UK,Mobile,organic
1264,2024-03-11,India,desktop,organic
1265,2024-03-21,UK,MOBILE,organic
1266,2024-02-16,India,desktop,ads
1267,2024-01-24,US,Mobile,organic
1268,2024-02-09,India,Mobile,referral
1269,2024-01-12,India,Mobile,ads
1270,2024-03-06,UK,desktop,ads
1271,2024-01-30,US,MOBILE,ads
1272,2024-01-10,UK,MOBILE,organic
1273,2024-02-11,India,desktop,organic
1274,2024-01-22,India,desktop,organic
1275,2024-02-10,,MOBILE,organic
1276,2024-03-06,US,mobile,organic
1277,2024-03-13,UK,mobile,organic
1278,2024-01-20,US,desktop,organic
1279,2024-02-05,India,Mobile,ads
1280,2024-02-26,,mobile,referral
1281,2024-01-28,India,Mobile,ads
1282,2024-01-10,US,mobile,ads
1283,2024-01-14,UK,desktop,organic
1284,2024-03-10,UK,MOBILE,ads
1285,2024-03-20,,MOBILE,ads
1286,2024-02-02,UK,MOBILE,referral
1287,2024-03-07,India,mobile,organic
1288,2024-02-28,UK,mobile,ads
1289,2024-03-18,US,desktop,ads
1290,2024-01-16,UK,Mobile,ads
1291,2024-03-11,India,Mobile,organic
1292,2024-02-10,US,MOBILE,ads
1293,2024-01-27,US,MOBILE,organic
1294,2024-03-18,India,mobile,organic
1295,2024-01-17,US,desktop,organic
1296,2024-03-27,UK,mobile,referral
1297,2024-02-04,UK,mobile,organic
1298,2024-01-25,US,desktop,ads
1299,2024-03-29,US,mobile,organic
1300,2024-03-27,India,Mobile,referral
1301,2024-03-28,US,desktop,referral
1302,2024-01-20,US,mobile,organic
1303,2024-02-22,US,mobile,organic
1304,2024-03-24,UK,mobile,ads
1305,2024-02-02,UK,Mobile,ads
1306,2024-03-16,US,MOBILE,ads
1307,2024-01-04,US,Mobile,ads
1308,2024-02-14,UK,mobile,organic
1309,2024-03-26,US,Mobile,ads
1310,2024-03-26,India,MOBILE,organic
1311,2024-02-11,US,Mobile,organic
1312,2024-02-12,India,mobile,organic
1313,2024-03-23,UK,Mobile,ads
1314,2024-02-24,India,desktop,organic
1315,2024-01-11,India,Mobile,organic
1316,2024-01-06,India,desktop,ads
1317,2024-03-05,,MOBILE,ads
1318,2024-02-16,US,Mobile,referral
1319,2024-03-08,India,desktop,ads
1320,2024-01-12,US,mobile,ads
1321,2024-02-22,US,mobile,referral
1322,2024-02-23,US,desktop,ads
1323,2024-02-18,UK,desktop,organic
1324,2024-02-23,US,mobile,organic
1325,2024-01-28,US,mobile,organic
1326,2024-02-23,US,mobile,ads
1327,2024-03-18,India,MOBILE,referral
1328,2024-03-20,India,MOBILE,organic
1329,2024-03-19,US,mobile,organic
1330,2024-02-16,UK,desktop,ads
1331,2024-02-07,US,mobile,referral
1332,2024-01-22,India,mobile,organic
1333,2024-01-10,India,MOBILE,ads
1334,2024-02-21,India,MOBILE,organic
1335,2024-02-03,India,MOBILE,organic
1336,2024-03-30,India,Mobile,ads
1337,2024-03-13,India,MOBILE,organic
1338,2024-03-23,India,MOBILE,organic
1339,2024-01-27,US,mobile,organic
1340,2024-01-29,India,Mobile,referral
1341,2024-01-31,US,mobile,ads
1342,2024-02-15,UK,Mobile,ads
1343,2024-01-30,India,Mobile,ads
1344,2024-01-12,UK,desktop,organic
1345,2024-03-11,UK,Mobile,referral
1346,2024-03-27,US,desktop,ads
1347,2024-03-12,UK,Mobile,ads
1348,2024-01-30,UK,mobile,organic
1349,2024-01-12,,Mobile,organic
1350,2024-01-21,India,mobile,organic
1351,2024-03-02,US,desktop,ads
1352,2024-02-13,India,Mobile,organic
1353,2024-03-22,US,mobile,referral
1354,2024-02-28,India,Mobile,referral
1355,2024-03-22,India,desktop,ads
